2.92,1.71,0.97,2.75,2.90,2.19,2.94,2.56,3.09,19173.72,2150.10,1167.31,11957.90,17960.00,5451.90,21362.17,8619.56,34799.99,100111111,Z
2.88,1.65,2.31,2.33,2.00,1.98,2.39,2.30,2.80,17325.58,1988.30,6500.00,5784.00,3830.45,4145.22,6865.48,5723.47,13440.00,100000000,B
3.22,1.58,2.27,2.09,1.90,2.02,3.30,1.80,2.55,95865.48,1831.46,6207.55,4129.79,3392.86,4354.17,4294967295.//,3011.85,8137.34,100001100,B
2.72,2.46,3.05,2.85,2.99,2.20,3.30,2.71,3.23,11708.33,5899.61,33458.23,15391.30,24140.63,5475.88,4294967295.//,11399.46,114514.40,11111111,A
2.50,1.66,2.96,2.36,2.96,2.07,3.30,2.31,3.19,7812.50,2019.65,24222.65,6008.22,21857.15,4633.86,4294967295.//,5803.57,67748.64,1011101,A
2.77,1.55,2.96,2.13,2.94,2.06,3.30,2.27,3.19,13190.18,1774.91,24222.65,4382.32,20540.55,4595.30,4294967295.//,5542.45,67748.64,1011101,A
2.73,1.49,2.95,1.98,2.94,2.08,2.97,2.22,3.18,11867.98,1647.06,23722.23,3588.29,20540.55,4692.46,23734.66,5134.33,62210.59,1011101,A
2.07,1.50,2.93,1.92,2.88,2.09,2.95,2.08,3.15,4230.26,1673.25,21893.11,3349.88,17022.90,4752.00,21580.01,4265.87,49838.27,1011101,A
2.11,1.47,2.92,1.94,2.86,2.07,2.93,2.04,3.14,4430.89,1602.11,21474.57,3404.26,16305.14,4614.53,20528.70,4024.23,47706.09,1011101,A
2.16,1.52,2.92,1.99,2.85,2.06,2.93,2.08,3.14,4745.04,1706.52,21270.58,3632.43,16032.61,4595.30,20731.59,4283.82,46703.97,1011101,A
2.20,1.62,2.91,1.99,2.85,2.04,2.92,2.02,3.14,4978.07,1934.62,20872.72,3632.43,15899.28,4463.46,19751.25,3925.88,45741.15,1011101,A
3.16,1.96,2.93,2.43,2.87,2.15,3.11,2.58,3.20,58392.81,2930.12,22107.83,6727.14,16729.32,5174.65,42481.34,9020.27,79440.08,101011111,A
3.09,2.36,2.93,2.77,2.86,2.09,3.06,2.65,0.24,36249.99,5055.17,22107.83,12480.00,16305.14,4772.06,33343.24,10098.52,187.14,111111110,A
2.12,2.21,2.95,2.62,2.83,2.05,3.06,2.55,0.12,4506.85,4053.25,23240.01,9181.13,14897.96,4538.21,33835.61,8523.71,87.54,11111110,A
	Writing out to BTLE: 0x41
